nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel
6,Município,2,%,6.23,3301009,Campos dos Goytacazes (RJ),2012,2012,6572,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da unidade da federação"
6,Município,2,%,1.17,3301009,Campos dos Goytacazes (RJ),2012,2012,6569,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da grande região"
6,Município,2,%,0.7,3301009,Campos dos Goytacazes (RJ),2012,2012,6573,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, do Brasil"
6,Município,40,Mil Reais,2629503,3301009,Campos dos Goytacazes (RJ),2012,2012,525,"Valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,4.5,3301009,Campos dos Goytacazes (RJ),2012,2012,528,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes total"
6,Município,2,%,76.71,3301009,Campos dos Goytacazes (RJ),2012,2012,563,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da microrregião geográfic"
6,Município,2,%,46.33,3301009,Campos dos Goytacazes (RJ),2012,2012,562,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da mesorregião geográfica"
6,Município,2,%,3.17,3301009,Campos dos Goytacazes (RJ),2012,2012,527,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da unidade da federação"
6,Município,2,%,0.95,3301009,Campos dos Goytacazes (RJ),2012,2012,550,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da grande região"
6,Município,2,%,0.4,3301009,Campos dos Goytacazes (RJ),2012,2012,526,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social do Brasil"
6,Município,40,Mil Reais,58372358,3301009,Campos dos Goytacazes (RJ),2013,2013,37,Produto Interno Bruto a preços correntes
6,Município,2,%,86.01,3301009,Campos dos Goytacazes (RJ),2013,2013,553,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da microrregião geográfica
6,Município,2,%,62.85,3301009,Campos dos Goytacazes (RJ),2013,2013,552,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da mesorregião geográfica
6,Município,2,%,9.29,3301009,Campos dos Goytacazes (RJ),2013,2013,497,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da unidade da federação
6,Município,2,%,1.98,3301009,Campos dos Goytacazes (RJ),2013,2013,530,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da grande região
6,Município,2,%,1.09,3301009,Campos dos Goytacazes (RJ),2013,2013,496,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes do Brasil
6,Município,40,Mil Reais,1145214,3301009,Campos dos Goytacazes (RJ),2013,2013,543,"Impostos, líquidos de subsídios, sobre produtos a preços correntes"
6,Município,2,%,68.77,3301009,Campos dos Goytacazes (RJ),2013,2013,571,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da microrregião geográfica"
6,Município,2,%,23.58,3301009,Campos dos Goytacazes (RJ),2013,2013,570,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da mesorregião geográfica"
6,Município,2,%,1.23,3301009,Campos dos Goytacazes (RJ),2013,2013,545,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da unidade da federação"
6,Município,2,%,0.24,3301009,Campos dos Goytacazes (RJ),2013,2013,551,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da grande região"
6,Município,2,%,0.15,3301009,Campos dos Goytacazes (RJ),2013,2013,544,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes do Brasil"
6,Município,40,Mil Reais,57227144,3301009,Campos dos Goytacazes (RJ),2013,2013,498,Valor adicionado bruto a preços correntes total
6,Município,2,%,86.44,3301009,Campos dos Goytacazes (RJ),2013,2013,555,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da microrregião geográfica
6,Município,2,%,65.02,3301009,Campos dos Goytacazes (RJ),2013,2013,554,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da mesorregião geográfica
6,Município,2,%,10.7,3301009,Campos dos Goytacazes (RJ),2013,2013,500,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da unidade da federação
6,Município,2,%,2.31,3301009,Campos dos Goytacazes (RJ),2013,2013,546,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da grande região
6,Município,2,%,1.26,3301009,Campos dos Goytacazes (RJ),2013,2013,499,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total do Brasil
6,Município,40,Mil Reais,147426,3301009,Campos dos Goytacazes (RJ),2013,2013,513,Valor adicionado bruto a preços correntes da agropecuária
6,Município,2,%,0.26,3301009,Campos dos Goytacazes (RJ),2013,2013,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total
6,Município,2,%,31.66,3301009,Campos dos Goytacazes (RJ),2013,2013,557,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da microrregião geográfica
6,Município,2,%,25.66,3301009,Campos dos Goytacazes (RJ),2013,2013,556,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da mesorregião geográfica
6,Município,2,%,6.04,3301009,Campos dos Goytacazes (RJ),2013,2013,515,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da unidade da federação
6,Município,2,%,0.26,3301009,Campos dos Goytacazes (RJ),2013,2013,547,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da grande região
6,Município,2,%,0.06,3301009,Campos dos Goytacazes (RJ),2013,2013,514,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária do Brasil
6,Município,40,Mil Reais,37999510,3301009,Campos dos Goytacazes (RJ),2013,2013,517,Valor adicionado bruto a preços correntes da indústria
6,Município,2,%,66.4,3301009,Campos dos Goytacazes (RJ),2013,2013,520,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes total
6,Município,2,%,88.14,3301009,Campos dos Goytacazes (RJ),2013,2013,559,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da microrregião geográfica
6,Município,2,%,70.5,3301009,Campos dos Goytacazes (RJ),2013,2013,558,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da mesorregião geográfica
6,Município,2,%,23.35,3301009,Campos dos Goytacazes (RJ),2013,2013,519,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da unidade da federação
6,Município,2,%,5.79,3301009,Campos dos Goytacazes (RJ),2013,2013,548,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da grande região
6,Município,2,%,3.36,3301009,Campos dos Goytacazes (RJ),2013,2013,518,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria do Brasil
6,Município,40,Mil Reais,16007284,3301009,Campos dos Goytacazes (RJ),2013,2013,6575,"Valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,27.97,3301009,Campos dos Goytacazes (RJ),2013,2013,6574,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes total"
6,Município,2,%,85.98,3301009,Campos dos Goytacazes (RJ),2013,2013,6571,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da microrregião geográfica"
6,Município,2,%,59.69,3301009,Campos dos Goytacazes (RJ),2013,2013,6570,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da mesorregião geográfica"
6,Município,2,%,5.83,3301009,Campos dos Goytacazes (RJ),2013,2013,6572,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da unidade da federação"
6,Município,2,%,1.1,3301009,Campos dos Goytacazes (RJ),2013,2013,6569,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da grande região"
6,Município,2,%,0.66,3301009,Campos dos Goytacazes (RJ),2013,2013,6573,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, do Brasil"
6,Município,40,Mil Reais,3072925,3301009,Campos dos Goytacazes (RJ),2013,2013,525,"Valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,5.37,3301009,Campos dos Goytacazes (RJ),2013,2013,528,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes total"
6,Município,2,%,76.71,3301009,Campos dos Goytacazes (RJ),2013,2013,563,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da microrregião geográfic"
6,Município,2,%,45.69,3301009,Campos dos Goytacazes (RJ),2013,2013,562,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da mesorregião geográfica"
6,Município,2,%,3.24,3301009,Campos dos Goytacazes (RJ),2013,2013,527,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da unidade da federação"
6,Município,2,%,0.97,3301009,Campos dos Goytacazes (RJ),2013,2013,550,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da grande região"
6,Município,2,%,0.41,3301009,Campos dos Goytacazes (RJ),2013,2013,526,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social do Brasil"
6,Município,40,Mil Reais,58004933,3301009,Campos dos Goytacazes (RJ),2014,2014,37,Produto Interno Bruto a preços correntes
6,Município,2,%,84.31,3301009,Campos dos Goytacazes (RJ),2014,2014,553,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da microrregião geográfica
6,Município,2,%,60.44,3301009,Campos dos Goytacazes (RJ),2014,2014,552,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da mesorregião geográfica
6,Município,2,%,8.64,3301009,Campos dos Goytacazes (RJ),2014,2014,497,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da unidade da federação
6,Município,2,%,1.83,3301009,Campos dos Goytacazes (RJ),2014,2014,530,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da grande região
6,Município,2,%,1,3301009,Campos dos Goytacazes (RJ),2014,2014,496,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes do Brasil
6,Município,40,Mil Reais,1109236,3301009,Campos dos Goytacazes (RJ),2014,2014,543,"Impostos, líquidos de subsídios, sobre produtos a preços correntes"
6,Município,2,%,72.28,3301009,Campos dos Goytacazes (RJ),2014,2014,571,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da microrregião geográfica"
6,Município,2,%,23.64,3301009,Campos dos Goytacazes (RJ),2014,2014,570,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da mesorregião geográfica"
6,Município,2,%,1.21,3301009,Campos dos Goytacazes (RJ),2014,2014,545,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da unidade da federação"
6,Município,2,%,0.23,3301009,Campos dos Goytacazes (RJ),2014,2014,551,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da grande região"
6,Município,2,%,0.14,3301009,Campos dos Goytacazes (RJ),2014,2014,544,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes do Brasil"
6,Município,40,Mil Reais,56895697,3301009,Campos dos Goytacazes (RJ),2014,2014,498,Valor adicionado bruto a preços correntes total
6,Município,2,%,84.58,3301009,Campos dos Goytacazes (RJ),2014,2014,555,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da microrregião geográfica
6,Município,2,%,62.33,3301009,Campos dos Goytacazes (RJ),2014,2014,554,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da mesorregião geográfica
6,Município,2,%,9.82,3301009,Campos dos Goytacazes (RJ),2014,2014,500,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da unidade da federação
6,Município,2,%,2.11,3301009,Campos dos Goytacazes (RJ),2014,2014,546,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da grande região
6,Município,2,%,1.14,3301009,Campos dos Goytacazes (RJ),2014,2014,499,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total do Brasil
6,Município,40,Mil Reais,159000,3301009,Campos dos Goytacazes (RJ),2014,2014,513,Valor adicionado bruto a preços correntes da agropecuária
6,Município,2,%,0.28,3301009,Campos dos Goytacazes (RJ),2014,2014,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total
6,Município,2,%,33.17,3301009,Campos dos Goytacazes (RJ),2014,2014,557,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da microrregião geográfica
6,Município,2,%,27.56,3301009,Campos dos Goytacazes (RJ),2014,2014,556,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da mesorregião geográfica
6,Município,2,%,5.6,3301009,Campos dos Goytacazes (RJ),2014,2014,515,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da unidade da federação
6,Município,2,%,0.27,3301009,Campos dos Goytacazes (RJ),2014,2014,547,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da grande região
6,Município,2,%,0.06,3301009,Campos dos Goytacazes (RJ),2014,2014,514,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária do Brasil
6,Município,40,Mil Reais,37469584,3301009,Campos dos Goytacazes (RJ),2014,2014,517,Valor adicionado bruto a preços correntes da indústria
6,Município,2,%,65.86,3301009,Campos dos Goytacazes (RJ),2014,2014,520,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes total
6,Município,2,%,85.54,3301009,Campos dos Goytacazes (RJ),2014,2014,559,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da microrregião geográfica
6,Município,2,%,67.14,3301009,Campos dos Goytacazes (RJ),2014,2014,558,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da mesorregião geográfica
6,Município,2,%,21.82,3301009,Campos dos Goytacazes (RJ),2014,2014,519,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da unidade da federação
6,Município,2,%,5.45,3301009,Campos dos Goytacazes (RJ),2014,2014,548,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da grande região
6,Município,2,%,3.17,3301009,Campos dos Goytacazes (RJ),2014,2014,518,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria do Brasil
6,Município,40,Mil Reais,16000962,3301009,Campos dos Goytacazes (RJ),2014,2014,6575,"Valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,28.12,3301009,Campos dos Goytacazes (RJ),2014,2014,6574,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes total"
6,Município,2,%,85.37,3301009,Campos dos Goytacazes (RJ),2014,2014,6571,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da microrregião geográfica"
6,Município,2,%,57.68,3301009,Campos dos Goytacazes (RJ),2014,2014,6570,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da mesorregião geográfica"
6,Município,2,%,5.3,3301009,Campos dos Goytacazes (RJ),2014,2014,6572,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da unidade da federação"
6,Município,2,%,0.99,3301009,Campos dos Goytacazes (RJ),2014,2014,6569,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da grande região"
6,Município,2,%,0.59,3301009,Campos dos Goytacazes (RJ),2014,2014,6573,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, do Brasil"
6,Município,40,Mil Reais,3266151,3301009,Campos dos Goytacazes (RJ),2014,2014,525,"Valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,5.74,3301009,Campos dos Goytacazes (RJ),2014,2014,528,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes total"
6,Município,2,%,77.02,3301009,Campos dos Goytacazes (RJ),2014,2014,563,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da microrregião geográfic"
6,Município,2,%,45.62,3301009,Campos dos Goytacazes (RJ),2014,2014,562,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da mesorregião geográfica"
6,Município,2,%,3.17,3301009,Campos dos Goytacazes (RJ),2014,2014,527,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da unidade da federação"
6,Município,2,%,0.96,3301009,Campos dos Goytacazes (RJ),2014,2014,550,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social da grande região"
6,Município,2,%,0.4,3301009,Campos dos Goytacazes (RJ),2014,2014,526,"Participação do valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social no valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social do Brasil"
6,Município,40,Mil Reais,34158330,3301009,Campos dos Goytacazes (RJ),2015,2015,37,Produto Interno Bruto a preços correntes
6,Município,2,%,78.7,3301009,Campos dos Goytacazes (RJ),2015,2015,553,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da microrregião geográfica
6,Município,2,%,51.5,3301009,Campos dos Goytacazes (RJ),2015,2015,552,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da mesorregião geográfica
6,Município,2,%,5.18,3301009,Campos dos Goytacazes (RJ),2015,2015,497,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da unidade da federação
6,Município,2,%,1.05,3301009,Campos dos Goytacazes (RJ),2015,2015,530,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes da grande região
6,Município,2,%,0.57,3301009,Campos dos Goytacazes (RJ),2015,2015,496,Participação do produto interno bruto a preços correntes no produto interno bruto a preços correntes do Brasil
6,Município,40,Mil Reais,980564,3301009,Campos dos Goytacazes (RJ),2015,2015,543,"Impostos, líquidos de subsídios, sobre produtos a preços correntes"
6,Município,2,%,67.89,3301009,Campos dos Goytacazes (RJ),2015,2015,571,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da microrregião geográfica"
6,Município,2,%,20.46,3301009,Campos dos Goytacazes (RJ),2015,2015,570,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da mesorregião geográfica"
6,Município,2,%,0.95,3301009,Campos dos Goytacazes (RJ),2015,2015,545,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da unidade da federação"
6,Município,2,%,0.2,3301009,Campos dos Goytacazes (RJ),2015,2015,551,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes da grande região"
6,Município,2,%,0.12,3301009,Campos dos Goytacazes (RJ),2015,2015,544,"Participação dos impostos, líquidos de subsídios, sobre produtos a preços correntes nos impostos, líquidos de subsídios, sobre produtos a preços correntes do Brasil"
6,Município,40,Mil Reais,33177766,3301009,Campos dos Goytacazes (RJ),2015,2015,498,Valor adicionado bruto a preços correntes total
6,Município,2,%,79.07,3301009,Campos dos Goytacazes (RJ),2015,2015,555,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da microrregião geográfica
6,Município,2,%,53.91,3301009,Campos dos Goytacazes (RJ),2015,2015,554,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da mesorregião geográfica
6,Município,2,%,5.96,3301009,Campos dos Goytacazes (RJ),2015,2015,500,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da unidade da federação
6,Município,2,%,1.21,3301009,Campos dos Goytacazes (RJ),2015,2015,546,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total da grande região
6,Município,2,%,0.64,3301009,Campos dos Goytacazes (RJ),2015,2015,499,Participação do valor adicionado bruto a preços correntes total no valor adicionado bruto a preços correntes total do Brasil
6,Município,40,Mil Reais,195298,3301009,Campos dos Goytacazes (RJ),2015,2015,513,Valor adicionado bruto a preços correntes da agropecuária
6,Município,2,%,0.59,3301009,Campos dos Goytacazes (RJ),2015,2015,516,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes total
6,Município,2,%,36.61,3301009,Campos dos Goytacazes (RJ),2015,2015,557,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da microrregião geográfica
6,Município,2,%,31.14,3301009,Campos dos Goytacazes (RJ),2015,2015,556,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da mesorregião geográfica
6,Município,2,%,6.48,3301009,Campos dos Goytacazes (RJ),2015,2015,515,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da unidade da federação
6,Município,2,%,0.34,3301009,Campos dos Goytacazes (RJ),2015,2015,547,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária da grande região
6,Município,2,%,0.08,3301009,Campos dos Goytacazes (RJ),2015,2015,514,Participação do valor adicionado bruto a preços correntes da agropecuária no valor adicionado bruto a preços correntes da agropecuária do Brasil
6,Município,40,Mil Reais,18236647,3301009,Campos dos Goytacazes (RJ),2015,2015,517,Valor adicionado bruto a preços correntes da indústria
6,Município,2,%,54.97,3301009,Campos dos Goytacazes (RJ),2015,2015,520,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes total
6,Município,2,%,80.01,3301009,Campos dos Goytacazes (RJ),2015,2015,559,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da microrregião geográfica
6,Município,2,%,59.32,3301009,Campos dos Goytacazes (RJ),2015,2015,558,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da mesorregião geográfica
6,Município,2,%,13.89,3301009,Campos dos Goytacazes (RJ),2015,2015,519,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da unidade da federação
6,Município,2,%,2.86,3301009,Campos dos Goytacazes (RJ),2015,2015,548,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria da grande região
6,Município,2,%,1.57,3301009,Campos dos Goytacazes (RJ),2015,2015,518,Participação do valor adicionado bruto a preços correntes da indústria no valor adicionado bruto a preços correntes da indústria do Brasil
6,Município,40,Mil Reais,11369783,3301009,Campos dos Goytacazes (RJ),2015,2015,6575,"Valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social"
6,Município,2,%,34.27,3301009,Campos dos Goytacazes (RJ),2015,2015,6574,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes total"
6,Município,2,%,79.83,3301009,Campos dos Goytacazes (RJ),2015,2015,6571,"Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, da microrregião geográfica"
