nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,sexo_codigo,sexo,cor_ou_raca_codigo,cor_ou_raca,idade_codigo,idade
6,Município,2,%,88.15,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6616,63 anos
6,Município,2,%,85.71,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6617,64 anos
6,Município,2,%,78.73,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,3000,65 anos ou mais
6,Município,2,%,73.9,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,9486,75 anos ou mais
6,Município,2,%,72.47,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,113623,80 anos ou mais
6,Município,2,%,93.53,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,100362,Total
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,93086,15 a 19 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6572,15 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6573,16 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6574,17 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6575,18 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6576,19 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,93087,20 a 24 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6577,20 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6578,21 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6579,22 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6580,23 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6581,24 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,2999,25 a 34 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6582,25 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6656,26 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6657,27 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6658,28 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6659,29 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6583,30 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6584,31 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6585,32 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6586,33 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6587,34 anos
6,Município,2,%,92,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,9482,35 a 44 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6588,35 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6589,36 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6590,37 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6591,38 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6592,39 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6593,40 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6594,41 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6595,42 anos
6,Município,2,%,71.43,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6596,43 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6597,44 anos
6,Município,2,%,96.3,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,9483,45 a 54 anos
6,Município,2,%,75,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6598,45 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6599,46 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6600,47 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6601,48 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6602,49 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6603,50 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6604,51 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6605,52 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6606,53 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6607,54 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,9484,55 a 64 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6608,55 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6609,56 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6610,57 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6611,58 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6612,59 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6613,60 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6614,61 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6615,62 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6616,63 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,6617,64 anos
6,Município,2,%,71.43,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,3000,65 anos ou mais
6,Município,2,%,62.5,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,9486,75 anos ou mais
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2778,Amarela,113623,80 anos ou mais
6,Município,2,%,94,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,100362,Total
6,Município,2,%,97.86,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,93086,15 a 19 anos
6,Município,2,%,96.81,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6572,15 anos
6,Município,2,%,97.64,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6573,16 anos
6,Município,2,%,97.85,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6574,17 anos
6,Município,2,%,98,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6575,18 anos
6,Município,2,%,98.94,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6576,19 anos
6,Município,2,%,97.77,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,93087,20 a 24 anos
6,Município,2,%,97.58,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6577,20 anos
6,Município,2,%,97.83,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6578,21 anos
6,Município,2,%,97.96,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6579,22 anos
6,Município,2,%,98.11,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6580,23 anos
6,Município,2,%,97.34,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6581,24 anos
6,Município,2,%,97.53,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,2999,25 a 34 anos
6,Município,2,%,97.55,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6582,25 anos
6,Município,2,%,97.44,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6656,26 anos
6,Município,2,%,97.85,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6657,27 anos
6,Município,2,%,98.03,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6658,28 anos
6,Município,2,%,97.52,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6659,29 anos
6,Município,2,%,97.4,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6583,30 anos
6,Município,2,%,97.99,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6584,31 anos
6,Município,2,%,97.73,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6585,32 anos
6,Município,2,%,97.27,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6586,33 anos
6,Município,2,%,96.43,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6587,34 anos
6,Município,2,%,96.12,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,9482,35 a 44 anos
6,Município,2,%,96.55,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6588,35 anos
6,Município,2,%,96.73,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6589,36 anos
6,Município,2,%,96.81,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6590,37 anos
6,Município,2,%,97.08,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6591,38 anos
6,Município,2,%,97.92,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6592,39 anos
6,Município,2,%,95.09,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6593,40 anos
6,Município,2,%,95.47,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6594,41 anos
6,Município,2,%,95.23,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6595,42 anos
6,Município,2,%,94.72,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6596,43 anos
6,Município,2,%,96.02,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6597,44 anos
6,Município,2,%,92.46,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,9483,45 a 54 anos
6,Município,2,%,93.87,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6598,45 anos
6,Município,2,%,93.26,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6599,46 anos
6,Município,2,%,94.48,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6600,47 anos
6,Município,2,%,91.79,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6601,48 anos
6,Município,2,%,92.99,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6602,49 anos
6,Município,2,%,92.21,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6603,50 anos
6,Município,2,%,91.2,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6604,51 anos
6,Município,2,%,92.11,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6605,52 anos
6,Município,2,%,90.99,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6606,53 anos
6,Município,2,%,90.97,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6607,54 anos
6,Município,2,%,90.56,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,9484,55 a 64 anos
6,Município,2,%,91.58,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6608,55 anos
6,Município,2,%,90.71,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6609,56 anos
6,Município,2,%,91.41,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6610,57 anos
6,Município,2,%,91.36,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6611,58 anos
6,Município,2,%,90.38,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6612,59 anos
6,Município,2,%,90.63,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6613,60 anos
6,Município,2,%,88.05,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6614,61 anos
6,Município,2,%,89.95,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6615,62 anos
6,Município,2,%,91.39,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6616,63 anos
6,Município,2,%,89.41,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,6617,64 anos
6,Município,2,%,83.78,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,3000,65 anos ou mais
6,Município,2,%,79.34,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,9486,75 anos ou mais
6,Município,2,%,78.03,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2779,Parda,113623,80 anos ou mais
6,Município,2,%,96.35,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,100362,Total
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,93086,15 a 19 anos
6,Município,2,%,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6572,15 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6573,16 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6574,17 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6575,18 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6576,19 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,93087,20 a 24 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6577,20 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6578,21 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6579,22 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6580,23 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6581,24 anos
6,Município,2,%,95.24,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,2999,25 a 34 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6582,25 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6656,26 anos
6,Município,2,%,50,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6657,27 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6658,28 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6659,29 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6583,30 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6584,31 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6585,32 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6586,33 anos
6,Município,2,%,100,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,6587,34 anos
6,Município,2,%,93.94,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2780,Indígena,9482,35 a 44 anos
