nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,tipo_de_produto_de_origem_animal_codigo,tipo_de_produto_de_origem_animal
6,Município,25,Mil litros,20738,3301009,Campos dos Goytacazes (RJ),2004,2004,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,116,3301009,Campos dos Goytacazes (RJ),2004,2004,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,7,3301009,Campos dos Goytacazes (RJ),2004,2004,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,2799,3301009,Campos dos Goytacazes (RJ),2004,2004,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2004,2004,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2004,2004,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,9485,3301009,Campos dos Goytacazes (RJ),2004,2004,215,Valor da produção,0,Total
6,Município,40,Mil Reais,9332,3301009,Campos dos Goytacazes (RJ),2004,2004,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,128,3301009,Campos dos Goytacazes (RJ),2004,2004,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,5,3301009,Campos dos Goytacazes (RJ),2004,2004,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,20,3301009,Campos dos Goytacazes (RJ),2004,2004,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2004,2004,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2004,2004,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2005,2005,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,18003,3301009,Campos dos Goytacazes (RJ),2005,2005,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,121,3301009,Campos dos Goytacazes (RJ),2005,2005,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,7,3301009,Campos dos Goytacazes (RJ),2005,2005,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,2625,3301009,Campos dos Goytacazes (RJ),2005,2005,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2005,2005,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2005,2005,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,8800,3301009,Campos dos Goytacazes (RJ),2005,2005,215,Valor da produção,0,Total
6,Município,40,Mil Reais,8641,3301009,Campos dos Goytacazes (RJ),2005,2005,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,131,3301009,Campos dos Goytacazes (RJ),2005,2005,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,5,3301009,Campos dos Goytacazes (RJ),2005,2005,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,23,3301009,Campos dos Goytacazes (RJ),2005,2005,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2005,2005,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2005,2005,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2006,2006,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,18543,3301009,Campos dos Goytacazes (RJ),2006,2006,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,127,3301009,Campos dos Goytacazes (RJ),2006,2006,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,7,3301009,Campos dos Goytacazes (RJ),2006,2006,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,2677,3301009,Campos dos Goytacazes (RJ),2006,2006,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2006,2006,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2006,2006,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,9256,3301009,Campos dos Goytacazes (RJ),2006,2006,215,Valor da produção,0,Total
6,Município,40,Mil Reais,9086,3301009,Campos dos Goytacazes (RJ),2006,2006,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,140,3301009,Campos dos Goytacazes (RJ),2006,2006,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,5,3301009,Campos dos Goytacazes (RJ),2006,2006,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,25,3301009,Campos dos Goytacazes (RJ),2006,2006,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2006,2006,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2006,2006,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2007,2007,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,21421,3301009,Campos dos Goytacazes (RJ),2007,2007,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,342,3301009,Campos dos Goytacazes (RJ),2007,2007,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,7,3301009,Campos dos Goytacazes (RJ),2007,2007,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,3000,3301009,Campos dos Goytacazes (RJ),2007,2007,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2007,2007,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2007,2007,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,11163,3301009,Campos dos Goytacazes (RJ),2007,2007,215,Valor da produção,0,Total
6,Município,40,Mil Reais,10711,3301009,Campos dos Goytacazes (RJ),2007,2007,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,410,3301009,Campos dos Goytacazes (RJ),2007,2007,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,6,3301009,Campos dos Goytacazes (RJ),2007,2007,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,36,3301009,Campos dos Goytacazes (RJ),2007,2007,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2007,2007,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2007,2007,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2008,2008,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,21850,3301009,Campos dos Goytacazes (RJ),2008,2008,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,352,3301009,Campos dos Goytacazes (RJ),2008,2008,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,8,3301009,Campos dos Goytacazes (RJ),2008,2008,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,3036,3301009,Campos dos Goytacazes (RJ),2008,2008,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2008,2008,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2008,2008,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,14738,3301009,Campos dos Goytacazes (RJ),2008,2008,215,Valor da produção,0,Total
6,Município,40,Mil Reais,14202,3301009,Campos dos Goytacazes (RJ),2008,2008,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,493,3301009,Campos dos Goytacazes (RJ),2008,2008,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,7,3301009,Campos dos Goytacazes (RJ),2008,2008,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,36,3301009,Campos dos Goytacazes (RJ),2008,2008,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2008,2008,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2008,2008,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2009,2009,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,22000,3301009,Campos dos Goytacazes (RJ),2009,2009,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,350,3301009,Campos dos Goytacazes (RJ),2009,2009,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,8,3301009,Campos dos Goytacazes (RJ),2009,2009,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,3000,3301009,Campos dos Goytacazes (RJ),2009,2009,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2009,2009,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2009,2009,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,13734,3301009,Campos dos Goytacazes (RJ),2009,2009,215,Valor da produção,0,Total
6,Município,40,Mil Reais,13200,3301009,Campos dos Goytacazes (RJ),2009,2009,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,490,3301009,Campos dos Goytacazes (RJ),2009,2009,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,8,3301009,Campos dos Goytacazes (RJ),2009,2009,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,36,3301009,Campos dos Goytacazes (RJ),2009,2009,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2009,2009,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2009,2009,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2010,2010,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,22352,3301009,Campos dos Goytacazes (RJ),2010,2010,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,363,3301009,Campos dos Goytacazes (RJ),2010,2010,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,8,3301009,Campos dos Goytacazes (RJ),2010,2010,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,3097,3301009,Campos dos Goytacazes (RJ),2010,2010,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2010,2010,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2010,2010,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,15774,3301009,Campos dos Goytacazes (RJ),2010,2010,215,Valor da produção,0,Total
6,Município,40,Mil Reais,15199,3301009,Campos dos Goytacazes (RJ),2010,2010,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,526,3301009,Campos dos Goytacazes (RJ),2010,2010,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,10,3301009,Campos dos Goytacazes (RJ),2010,2010,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,39,3301009,Campos dos Goytacazes (RJ),2010,2010,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2010,2010,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2010,2010,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2011,2011,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,22775,3301009,Campos dos Goytacazes (RJ),2011,2011,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,376,3301009,Campos dos Goytacazes (RJ),2011,2011,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,8,3301009,Campos dos Goytacazes (RJ),2011,2011,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,3495,3301009,Campos dos Goytacazes (RJ),2011,2011,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2011,2011,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2011,2011,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,18999,3301009,Campos dos Goytacazes (RJ),2011,2011,215,Valor da produção,0,Total
6,Município,40,Mil Reais,18220,3301009,Campos dos Goytacazes (RJ),2011,2011,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,715,3301009,Campos dos Goytacazes (RJ),2011,2011,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,12,3301009,Campos dos Goytacazes (RJ),2011,2011,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,52,3301009,Campos dos Goytacazes (RJ),2011,2011,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2011,2011,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2011,2011,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2012,2012,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,35000,3301009,Campos dos Goytacazes (RJ),2012,2012,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,343,3301009,Campos dos Goytacazes (RJ),2012,2012,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,7,3301009,Campos dos Goytacazes (RJ),2012,2012,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,1747,3301009,Campos dos Goytacazes (RJ),2012,2012,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2012,2012,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2012,2012,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,32761,3301009,Campos dos Goytacazes (RJ),2012,2012,215,Valor da produção,0,Total
6,Município,40,Mil Reais,31500,3301009,Campos dos Goytacazes (RJ),2012,2012,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,1199,3301009,Campos dos Goytacazes (RJ),2012,2012,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,10,3301009,Campos dos Goytacazes (RJ),2012,2012,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,52,3301009,Campos dos Goytacazes (RJ),2012,2012,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2012,2012,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2012,2012,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2013,2013,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,34101,3301009,Campos dos Goytacazes (RJ),2013,2013,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,330,3301009,Campos dos Goytacazes (RJ),2013,2013,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,5,3301009,Campos dos Goytacazes (RJ),2013,2013,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,1500,3301009,Campos dos Goytacazes (RJ),2013,2013,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2013,2013,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2013,2013,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,35295,3301009,Campos dos Goytacazes (RJ),2013,2013,215,Valor da produção,0,Total
6,Município,40,Mil Reais,34101,3301009,Campos dos Goytacazes (RJ),2013,2013,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,1155,3301009,Campos dos Goytacazes (RJ),2013,2013,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,16,3301009,Campos dos Goytacazes (RJ),2013,2013,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,23,3301009,Campos dos Goytacazes (RJ),2013,2013,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2013,2013,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2013,2013,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2014,2014,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,27000,3301009,Campos dos Goytacazes (RJ),2014,2014,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,250,3301009,Campos dos Goytacazes (RJ),2014,2014,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2014,2014,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,1000,3301009,Campos dos Goytacazes (RJ),2014,2014,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2014,2014,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2014,2014,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,28265,3301009,Campos dos Goytacazes (RJ),2014,2014,215,Valor da produção,0,Total
6,Município,40,Mil Reais,27000,3301009,Campos dos Goytacazes (RJ),2014,2014,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,1250,3301009,Campos dos Goytacazes (RJ),2014,2014,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2014,2014,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,15,3301009,Campos dos Goytacazes (RJ),2014,2014,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2014,2014,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2014,2014,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2015,2015,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,19710,3301009,Campos dos Goytacazes (RJ),2015,2015,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,135,3301009,Campos dos Goytacazes (RJ),2015,2015,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2015,2015,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,2000,3301009,Campos dos Goytacazes (RJ),2015,2015,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2015,2015,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2015,2015,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,22396,3301009,Campos dos Goytacazes (RJ),2015,2015,215,Valor da produção,0,Total
6,Município,40,Mil Reais,21681,3301009,Campos dos Goytacazes (RJ),2015,2015,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,675,3301009,Campos dos Goytacazes (RJ),2015,2015,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2015,2015,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,40,3301009,Campos dos Goytacazes (RJ),2015,2015,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2015,2015,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2015,2015,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2016,2016,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,24024,3301009,Campos dos Goytacazes (RJ),2016,2016,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,757,3301009,Campos dos Goytacazes (RJ),2016,2016,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2016,2016,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,2000,3301009,Campos dos Goytacazes (RJ),2016,2016,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2016,2016,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2016,2016,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,33854,3301009,Campos dos Goytacazes (RJ),2016,2016,215,Valor da produção,0,Total
6,Município,40,Mil Reais,30030,3301009,Campos dos Goytacazes (RJ),2016,2016,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,3784,3301009,Campos dos Goytacazes (RJ),2016,2016,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2016,2016,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,40,3301009,Campos dos Goytacazes (RJ),2016,2016,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2016,2016,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2016,2016,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2017,2017,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,25876,3301009,Campos dos Goytacazes (RJ),2017,2017,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,772,3301009,Campos dos Goytacazes (RJ),2017,2017,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2017,2017,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,2000,3301009,Campos dos Goytacazes (RJ),2017,2017,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2017,2017,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2017,2017,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,33909,3301009,Campos dos Goytacazes (RJ),2017,2017,215,Valor da produção,0,Total
6,Município,40,Mil Reais,29240,3301009,Campos dos Goytacazes (RJ),2017,2017,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,4629,3301009,Campos dos Goytacazes (RJ),2017,2017,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2017,2017,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,40,3301009,Campos dos Goytacazes (RJ),2017,2017,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2017,2017,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2017,2017,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2018,2018,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,33477,3301009,Campos dos Goytacazes (RJ),2018,2018,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,769,3301009,Campos dos Goytacazes (RJ),2018,2018,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2018,2018,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,1900,3301009,Campos dos Goytacazes (RJ),2018,2018,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2018,2018,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2018,2018,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,46892,3301009,Campos dos Goytacazes (RJ),2018,2018,215,Valor da produção,0,Total
6,Município,40,Mil Reais,41847,3301009,Campos dos Goytacazes (RJ),2018,2018,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,4999,3301009,Campos dos Goytacazes (RJ),2018,2018,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2018,2018,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,46,3301009,Campos dos Goytacazes (RJ),2018,2018,215,Valor da produção,2687,Mel de abelha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2018,2018,215,Valor da produção,2683,Casulos do bicho-da-seda
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2018,2018,215,Valor da produção,2684,Lã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),2019,2019,106,Produção de origem animal,0,Total
6,Município,25,Mil litros,33477,3301009,Campos dos Goytacazes (RJ),2019,2019,106,Produção de origem animal,2682,Leite
6,Município,23,Mil dúzias,769,3301009,Campos dos Goytacazes (RJ),2019,2019,106,Produção de origem animal,2685,Ovos de galinha
6,Município,23,Mil dúzias,NA,3301009,Campos dos Goytacazes (RJ),2019,2019,106,Produção de origem animal,2686,Ovos de codorna
6,Município,1007,Quilogramas,1500,3301009,Campos dos Goytacazes (RJ),2019,2019,106,Produção de origem animal,2687,Mel de abelha
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2019,2019,106,Produção de origem animal,2683,Casulos do bicho-da-seda
6,Município,1007,Quilogramas,NA,3301009,Campos dos Goytacazes (RJ),2019,2019,106,Produção de origem animal,2684,Lã
6,Município,40,Mil Reais,46884,3301009,Campos dos Goytacazes (RJ),2019,2019,215,Valor da produção,0,Total
6,Município,40,Mil Reais,41847,3301009,Campos dos Goytacazes (RJ),2019,2019,215,Valor da produção,2682,Leite
6,Município,40,Mil Reais,4999,3301009,Campos dos Goytacazes (RJ),2019,2019,215,Valor da produção,2685,Ovos de galinha
6,Município,40,Mil Reais,NA,3301009,Campos dos Goytacazes (RJ),2019,2019,215,Valor da produção,2686,Ovos de codorna
6,Município,40,Mil Reais,38,3301009,Campos dos Goytacazes (RJ),2019,2019,215,Valor da produção,2687,Mel de abelha
