nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,cor_ou_raca_codigo,cor_ou_raca,sexo_codigo,sexo,idade_codigo,idade
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6576,19 anos
6,Município,45,Pessoas,14,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93087,20 a 24 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6577,20 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6578,21 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6579,22 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6580,23 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6581,24 anos
6,Município,45,Pessoas,12,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93088,25 a 29 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6582,25 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6656,26 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6657,27 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6658,28 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6659,29 anos
6,Município,45,Pessoas,10,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93089,30 a 34 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6583,30 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6584,31 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6585,32 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6586,33 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6587,34 anos
6,Município,45,Pessoas,15,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93090,35 a 39 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6588,35 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6589,36 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6590,37 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6591,38 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6592,39 anos
6,Município,45,Pessoas,10,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93091,40 a 44 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6593,40 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6594,41 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6595,42 anos
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6596,43 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6597,44 anos
6,Município,45,Pessoas,16,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93092,45 a 49 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6598,45 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6599,46 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6600,47 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6601,48 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6602,49 anos
6,Município,45,Pessoas,11,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93093,50 a 54 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6603,50 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6604,51 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6605,52 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6606,53 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6607,54 anos
6,Município,45,Pessoas,11,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93094,55 a 59 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6608,55 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6609,56 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6610,57 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6611,58 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6612,59 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93095,60 a 64 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6613,60 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6614,61 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6615,62 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6616,63 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6617,64 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93096,65 a 69 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6618,65 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6619,66 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6620,67 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6621,68 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6622,69 anos
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93097,70 a 74 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6623,70 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6624,71 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6625,72 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6626,73 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6627,74 anos
6,Município,45,Pessoas,7,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,93098,75 a 79 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6628,75 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6629,76 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6630,77 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6631,78 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6632,79 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,49108,80 a 84 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6633,80 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6634,81 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6635,82 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6636,83 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6637,84 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,49109,85 a 89 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6638,85 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6639,86 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6640,87 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6641,88 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6642,89 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,60040,90 a 94 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6643,90 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6644,91 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6645,92 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6646,93 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6647,94 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,60041,95 a 99 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6648,95 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6649,96 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6650,97 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6651,98 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6652,99 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,4,Homens,6653,100 anos ou mais
6,Município,45,Pessoas,185,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,100362,Total
6,Município,45,Pessoas,8,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93070,0 a 4 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6557,Menos de 1 ano
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93071,Menos de 1 mês
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93072,1 mês
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93073,2 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93074,3 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93075,4 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93076,5 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93077,6 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93078,7 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93079,8 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93080,9 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93081,10 meses
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93082,11 meses
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6558,1 ano
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6559,2 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6560,3 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6561,4 anos
6,Município,45,Pessoas,9,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93084,5 a 9 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6562,5 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6563,6 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6564,7 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6565,8 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6566,9 anos
6,Município,45,Pessoas,15,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93085,10 a 14 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6567,10 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6568,11 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6569,12 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6570,13 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6571,14 anos
6,Município,45,Pessoas,8,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93086,15 a 19 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6572,15 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6573,16 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6574,17 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6575,18 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6576,19 anos
6,Município,45,Pessoas,17,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93087,20 a 24 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6577,20 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6578,21 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6579,22 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6580,23 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6581,24 anos
6,Município,45,Pessoas,15,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93088,25 a 29 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6582,25 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6656,26 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6657,27 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6658,28 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6659,29 anos
6,Município,45,Pessoas,20,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93089,30 a 34 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6583,30 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6584,31 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6585,32 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6586,33 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6587,34 anos
6,Município,45,Pessoas,14,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93090,35 a 39 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6588,35 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6589,36 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6590,37 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6591,38 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6592,39 anos
6,Município,45,Pessoas,14,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93091,40 a 44 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6593,40 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6594,41 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6595,42 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6596,43 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6597,44 anos
6,Município,45,Pessoas,15,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93092,45 a 49 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6598,45 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6599,46 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6600,47 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6601,48 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6602,49 anos
6,Município,45,Pessoas,10,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93093,50 a 54 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6603,50 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6604,51 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6605,52 anos
6,Município,45,Pessoas,4,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6606,53 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6607,54 anos
6,Município,45,Pessoas,11,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93094,55 a 59 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6608,55 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6609,56 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6610,57 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6611,58 anos
6,Município,45,Pessoas,1,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6612,59 anos
6,Município,45,Pessoas,10,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93095,60 a 64 anos
6,Município,45,Pessoas,2,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6613,60 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6614,61 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6615,62 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6616,63 anos
6,Município,45,Pessoas,5,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6617,64 anos
6,Município,45,Pessoas,6,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,93096,65 a 69 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6618,65 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6619,66 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6620,67 anos
6,Município,45,Pessoas,3,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6621,68 anos
6,Município,45,Pessoas,NA,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,2778,Amarela,5,Mulheres,6622,69 anos
