ano;competencia;nivel;ocupacao_cnes;universo;categoria_estudo;n_profissionais
2024;2024-12;secao;ADMINISTRAÇÃO;;;1796
2024;2024-12;ocupacao;Administrador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);27
2024;2024-12;ocupacao;Almoxarife;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);11
2024;2024-12;ocupacao;Analista de redes e de comunicacao dados;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Analista de suporte computacional;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Arquiteto de edificacoes;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Arquivista;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Arquivista de documentos;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2024;2024-12;ocupacao;Assistente tecnico administrativo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);649
2024;2024-12;ocupacao;Atendente de ambulatorio ou clínica;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);119
2024;2024-12;ocupacao;Auditor contadores e afins;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Auxiliar de contabilidade;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);8
2024;2024-12;ocupacao;Auxiliar de escritorio em geral auxiliar;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);303
2024;2024-12;ocupacao;Auxiliar de faturamento;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);45
2024;2024-12;ocupacao;Auxiliar de pessoal;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2024;2024-12;ocupacao;Comprador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Contador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2024;2024-12;ocupacao;Continuo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2024;2024-12;ocupacao;Digitador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);32
2024;2024-12;ocupacao;Diretor administrativo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);11
2024;2024-12;ocupacao;Diretor comercial;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Diretor de serviços de informatica;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Diretor de serviços de saude diretor cli;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);32
2024;2024-12;ocupacao;Diretor de suprimentos;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Diretor financeiro;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Engenheiro de seguranca do trabalho;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);5
2024;2024-12;ocupacao;Gerente administrativo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);15
2024;2024-12;ocupacao;Gerente comercial;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Gerente de almoxarifado;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2024;2024-12;ocupacao;Gerente de departamento pessoal;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2024;2024-12;ocupacao;Gerente de recursos humanos;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Gerente de rede;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Gerente de serviços de saude administrado;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);143
2024;2024-12;ocupacao;Operador de computador inclusive microcom;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Operador de radiochamada;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Programador de sistemas de informacao;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2024;2024-12;ocupacao;Recepcionista em geral;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);243
2024;2024-12;ocupacao;Secretaria executiva;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);10
2024;2024-12;ocupacao;Supervisor administrativo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);37
2024;2024-12;ocupacao;Supervisor de almoxarifado;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Supervisor de compras;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Supervisor de contas a pagar;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Supervisor de controle patrimonial;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Supervisor de tesouraria;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Supervisor de transportes;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Tecnico de apoio usuário inform helpdesk;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Tecnico de contabilidade;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Tecnico em manutenção de equip informátic;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);6
2024;2024-12;ocupacao;Tecnico em secretariado;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Tecnico em segurança no trabalho;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);19
2024;2024-12;ocupacao;Telefonista;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);21
2024;2024-12;secao;SERVIÇO DE LIMPEZA/CONSERVAÇÃO;;;18
2024;2024-12;ocupacao;Auxiliar de lavanderia;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);8
2024;2024-12;ocupacao;Eletricista de instalações;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2024;2024-12;ocupacao;Operador de caldeira;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Pedreiro;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2024;2024-12;ocupacao;Servente de obras;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2024;2024-12;ocupacao;Zelador de edificio;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;secao;SEGURANÇA;;;143
2024;2024-12;ocupacao;Porteiro de edifícios;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);12
2024;2024-12;ocupacao;Vigia;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);125
2024;2024-12;ocupacao;Vigilante;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);6
2024;2024-12;secao;OUTRAS OCUPAÇÕES ADMINISTRATIVAS;;;1474
2024;2024-12;ocupacao;Copeiro;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2024;2024-12;ocupacao;Copeiro de hospital;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);28
2024;2024-12;ocupacao;Cozinheiro de hospital;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);8
2024;2024-12;ocupacao;Cozinheiro geral;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2024;2024-12;ocupacao;Motorista de carro de passeio;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);40
2024;2024-12;ocupacao;Motorista de furgão ou veículo similar;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2024;2024-12;ocupacao;Trabalhador de serviços de manutenção;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1390
2025;2025-12;secao;PESSOAL DE SAÚDE - NÍVEL SUPERIOR;;;5092
2025;2025-12;secao;ANESTESISTA;;;46
2025;2025-12;ocupacao;Médico Anestesiologista;principal;Medicina;46
2025;2025-12;secao;ASSISTENTE SOCIAL;;;200
2025;2025-12;ocupacao;Assistente Social;multiprofissional;Serviço social;200
2025;2025-12;secao;BIOQUÍMICO/FARMACÊUTICO;;;176
2025;2025-12;ocupacao;Farmacêutico;principal;Farmácia;176
2025;2025-12;secao;CIRURGIÃO GERAL;;;37
2025;2025-12;ocupacao;Médico Cirurgião Geral;principal;Medicina;37
2025;2025-12;secao;CLÍNICO GERAL;;;509
2025;2025-12;ocupacao;Médico Clínico;principal;Medicina;508
2025;2025-12;ocupacao;Médico Generalista Alopata;principal;Medicina;1
2025;2025-12;secao;ENFERMEIRO;;;1119
2025;2025-12;ocupacao;Outros enfermeiros;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);8
2025;2025-12;ocupacao;Enfermeiro;principal;Enfermagem – enfermeiros;1018
2025;2025-12;ocupacao;Enfermeiro auditor;principal;Enfermagem – enfermeiros;7
2025;2025-12;ocupacao;Enfermeiro da estratégia de saúde da família;principal;Enfermagem – enfermeiros;64
2025;2025-12;ocupacao;Enfermeiro de terapia intensiva;principal;Enfermagem – enfermeiros;6
2025;2025-12;ocupacao;Enfermeiro do trabalho;principal;Enfermagem – enfermeiros;8
2025;2025-12;ocupacao;Enfermeiro nefrologista;principal;Enfermagem – enfermeiros;4
2025;2025-12;ocupacao;Enfermeiro obstétrico;principal;Enfermagem – enfermeiros;4
2025;2025-12;secao;FISIOTERAPEUTA;;;583
2025;2025-12;ocupacao;Fisioterapeuta geral;principal;Fisioterapia;582
2025;2025-12;ocupacao;Fisioterapeuta neurofuncional;principal;Fisioterapia;1
2025;2025-12;secao;FONOAUDIÓLOGO;;;111
2025;2025-12;ocupacao;Fonoaudiólogo;principal;Fonoaudiologia;111
2025;2025-12;secao;GINECO OBSTETRA;;;119
2025;2025-12;ocupacao;Médico Ginecologista Obstetra;principal;Medicina;119
2025;2025-12;secao;MÉDICO DE FAMÍLIA;;;47
2025;2025-12;ocupacao;Médico da estratégia de Saúde da Família;principal;Medicina;43
2025;2025-12;ocupacao;Médico de família e comunidade;principal;Medicina;4
2025;2025-12;secao;NUTRICIONISTA;;;155
2025;2025-12;ocupacao;Nutricionista;principal;Nutrição;155
2025;2025-12;secao;ODONTÓLOGO;;;593
2025;2025-12;ocupacao;Cirurgião dentista - auditor;principal;Odontologia e saúde bucal;1
2025;2025-12;ocupacao;Cirurgião dentista - clínico geral;principal;Odontologia e saúde bucal;477
2025;2025-12;ocupacao;Cirurgião dentista - dentística;principal;Odontologia e saúde bucal;3
2025;2025-12;ocupacao;Cirurgião dentista - endodontista;principal;Odontologia e saúde bucal;28
2025;2025-12;ocupacao;Cirurgião dentista - estomatologista;principal;Odontologia e saúde bucal;1
2025;2025-12;ocupacao;Cirurgião dentista - odontologia para pacientes co;principal;Odontologia e saúde bucal;5
2025;2025-12;ocupacao;Cirurgião dentista - odontopediatra;principal;Odontologia e saúde bucal;14
2025;2025-12;ocupacao;Cirurgião dentista - ortopedista e ortodontista;principal;Odontologia e saúde bucal;14
2025;2025-12;ocupacao;Cirurgião dentista - periodontista;principal;Odontologia e saúde bucal;5
2025;2025-12;ocupacao;Cirurgião dentista - protesista;principal;Odontologia e saúde bucal;11
2025;2025-12;ocupacao;Cirurgião dentista - protesiólogo bucomaxilofacial;principal;Odontologia e saúde bucal;1
2025;2025-12;ocupacao;Cirurgião dentista - radiologista;principal;Odontologia e saúde bucal;6
2025;2025-12;ocupacao;Cirurgião dentista - traumatologista bucomaxilofac;principal;Odontologia e saúde bucal;15
2025;2025-12;ocupacao;Cirurgião-dentista da estratégia de saúde da famíl;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);12
2025;2025-12;secao;PEDIATRA;;;241
2025;2025-12;ocupacao;Médico Pediatra;principal;Medicina;241
2025;2025-12;secao;PSICÓLOGO;;;318
2025;2025-12;ocupacao;Psicólogo Clínico;multiprofissional;Psicologia;304
2025;2025-12;ocupacao;Psicólogo do Trabalho;multiprofissional;Psicologia;3
2025;2025-12;ocupacao;Psicólogo Social;multiprofissional;Psicologia;1
2025;2025-12;ocupacao;Psicólogo Educacional;multiprofissional;Psicologia;3
2025;2025-12;ocupacao;Psicólogo Hospitalar;multiprofissional;Psicologia;5
2025;2025-12;ocupacao;Psicólogo do trânsito;multiprofissional;Psicologia;1
2025;2025-12;ocupacao;Psicólogo acupunturista;multiprofissional;Psicologia;1
2025;2025-12;secao;PSIQUIATRA;;;31
2025;2025-12;ocupacao;Médico psiquiatra;principal;Medicina;31
2025;2025-12;secao;RADIOLOGISTA;;;55
2025;2025-12;ocupacao;Médico em radiologia e diagnóstico por imagem;principal;Medicina;55
2025;2025-12;secao;SANITARISTA;;;1
2025;2025-12;ocupacao;Médico sanitarista;principal;Medicina;1
2025;2025-12;secao;OUTRAS ESPECIALIDADES MÉDICAS;;;591
2025;2025-12;ocupacao;Médico acupunturista;principal;Medicina;1
2025;2025-12;ocupacao;Médico alergista e imunologista;principal;Medicina;13
2025;2025-12;ocupacao;Médico anatomopatologista;principal;Medicina;8
2025;2025-12;ocupacao;Médico angiologista;principal;Medicina;20
2025;2025-12;ocupacao;Médico Cardiologista Intervencionista;principal;Medicina;1
2025;2025-12;ocupacao;Médico cardiologista;principal;Medicina;87
2025;2025-12;ocupacao;Médico cirurgião de cabeça e pescoço;principal;Medicina;4
2025;2025-12;ocupacao;Médico cirurgião do aparelho digestivo;principal;Medicina;6
2025;2025-12;ocupacao;Médico cirurgião pediátrico;principal;Medicina;2
2025;2025-12;ocupacao;Médico cirurgião plástico;principal;Medicina;4
2025;2025-12;ocupacao;Médico cirurgião torácico;principal;Medicina;3
2025;2025-12;ocupacao;Médico coloproctologista;principal;Medicina;3
2025;2025-12;ocupacao;Médico dermatologista;principal;Medicina;29
2025;2025-12;ocupacao;Médico do trabalho;principal;Medicina;17
2025;2025-12;ocupacao;Médico em cirurgia vascular;principal;Medicina;1
2025;2025-12;ocupacao;Médico em endoscopia;principal;Medicina;2
2025;2025-12;ocupacao;Médico em medicina intensiva;principal;Medicina;22
2025;2025-12;ocupacao;Médico em medicina nuclear;principal;Medicina;4
2025;2025-12;ocupacao;Médico endocrinologista e metabologista;principal;Medicina;19
2025;2025-12;ocupacao;Médico fisiatra;principal;Medicina;2
2025;2025-12;ocupacao;Médico gastroenterologista;principal;Medicina;16
2025;2025-12;ocupacao;Médico geneticista;principal;Medicina;1
2025;2025-12;ocupacao;Médico geriatra;principal;Medicina;4
2025;2025-12;ocupacao;Médico hematologista;principal;Medicina;4
2025;2025-12;ocupacao;Médico infectologista;principal;Medicina;10
2025;2025-12;ocupacao;Médico mastologista;principal;Medicina;2
2025;2025-12;ocupacao;Médico nefrologista;principal;Medicina;22
2025;2025-12;ocupacao;Médico neurocirurgião;principal;Medicina;7
2025;2025-12;ocupacao;Médico neurologista;principal;Medicina;35
2025;2025-12;ocupacao;Médico nutrologista;principal;Medicina;5
2025;2025-12;ocupacao;Médico oftalmologista;principal;Medicina;52
2025;2025-12;ocupacao;Médico oncologista clínico;principal;Medicina;24
2025;2025-12;ocupacao;Médico ortopedista e traumatologista;principal;Medicina;40
2025;2025-12;ocupacao;Médico otorrinolaringologista;principal;Medicina;25
2025;2025-12;ocupacao;Médico patologista;principal;Medicina;1
2025;2025-12;ocupacao;Médico pneumologista;principal;Medicina;8
2025;2025-12;ocupacao;Médico radioterapeuta;principal;Medicina;2
2025;2025-12;ocupacao;Médico residente;principal;Medicina;62
2025;2025-12;ocupacao;Médico reumatologista;principal;Medicina;9
2025;2025-12;ocupacao;Médico urologista;principal;Medicina;14
2025;2025-12;secao;OUTRAS OCUPAÇÕES DE NÍVEL SUPERIOR RELAC À SAÚDE;;;160
2025;2025-12;ocupacao;Médico veterinário;principal;Medicina;25
2025;2025-12;ocupacao;Biólogo;multiprofissional;Biologia;61
2025;2025-12;ocupacao;BioMédico;principal;Biomedicina;4
2025;2025-12;ocupacao;Coordenador Pedagógico;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Físico (medicina);nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2025;2025-12;ocupacao;Físico (nuclear e reatores);nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2025;2025-12;ocupacao;Neuropsicólogo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);5
2025;2025-12;ocupacao;Orientador Educacional;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Ortoptista;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Pedagogo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);6
2025;2025-12;ocupacao;Pesquisador em Biologia Ambiental Ecologi;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Preparador Físico;multiprofissional;Educação física;2
2025;2025-12;ocupacao;Professor de Educação Fisica Ensino Médio;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Psicopedagogo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);17
2025;2025-12;ocupacao;Terapeuta ocupacional;principal;Terapia ocupacional e afins;29
2025;2025-12;secao;PESSOAL DE SAÚDE - NÍVEL TÉCNICO TÉCNICO/AUXILIAR;;;4467
2025;2025-12;secao;AUXILIAR DE ENFERMAGEM;;;665
2025;2025-12;ocupacao;Auxiliar de Enfermagem;principal;Enfermagem – técnicos e auxiliares;663
2025;2025-12;ocupacao;Auxiliar de Enfermagem do Trabalho;principal;Enfermagem – técnicos e auxiliares;2
2025;2025-12;secao;FISCAL SANITÁRIO;;;1
2025;2025-12;ocupacao;Visitador Sanitário;principal;Agentes comunitários de saúde e afins;1
2025;2025-12;secao;TÉCNICO DE ENFERMAGEM;;;3040
2025;2025-12;ocupacao;Técnico de enfermagem;principal;Enfermagem – técnicos e auxiliares;2969
2025;2025-12;ocupacao;Técnico de enfermagem de saúde da família;principal;Enfermagem – técnicos e auxiliares;69
2025;2025-12;ocupacao;Técnico de enfermagem de terapia intensiva;principal;Enfermagem – técnicos e auxiliares;1
2025;2025-12;ocupacao;Técnico de enfermagem do trabalho;principal;Enfermagem – técnicos e auxiliares;1
2025;2025-12;secao;TÉCNICO E AUXILIAR DE FARMÁCIA;;;192
2025;2025-12;ocupacao;Auxiliar de Farmácia de Manipulação;principal;Farmácia – técnicos e auxiliares;3
2025;2025-12;ocupacao;Auxiliar técnico em laboratório de farmácia;principal;Farmácia – técnicos e auxiliares;26
2025;2025-12;ocupacao;Técnico em Farmácia;principal;Farmácia – técnicos e auxiliares;163
2025;2025-12;secao;TÉCNICO E AUXILIAR DE LABORATÓRIO;;;323
2025;2025-12;ocupacao;Auxiliar de Laboratório de Análises Clínicas;principal;Diagnóstico e laboratório – técnicos e auxiliares;63
2025;2025-12;ocupacao;Auxiliar de laboratório de análises físico-química;principal;Diagnóstico e laboratório – técnicos e auxiliares;1
2025;2025-12;ocupacao;Técnico de laboratório de análises físico-químicas;principal;Diagnóstico e laboratório – técnicos e auxiliares;3
2025;2025-12;ocupacao;Técnico em Laboratório de Farmácia;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2025;2025-12;ocupacao;Técnico em patologia clínica;principal;Diagnóstico e laboratório – técnicos e auxiliares;253
2025;2025-12;secao;TÉCNICO E AUXILIAR EM NUTRIÇÃO E DIETÉTICA;;;1
2025;2025-12;ocupacao;Dietista;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;secao;TÉCNICO E AUXILIAR EM FISIOTERAPIA E REABILITAÇÃO;;;7
2025;2025-12;ocupacao;Técnico de imobilização ortopédica;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);7
2025;2025-12;secao;TÉCNICO E AUXILIAR EM SAÚDE ORAL;;;7
2025;2025-12;ocupacao;Técnico em saúde bucal;principal;Odontologia e saúde bucal;7
2025;2025-12;secao;TÉCNICO E AUXILIAR EM RADIOLOGIA MÉDICA;;;179
2025;2025-12;ocupacao;Auxiliar de Radiologia (Revelação Fotográfica);nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Técnico em radiologia e imagenologia;principal;Diagnóstico e laboratório – técnicos e auxiliares;178
2025;2025-12;secao;TÉCNICO E AUXILIAR EM HEMATOLOGIA/HEMOTERAPIA;;;1
2025;2025-12;ocupacao;Auxiliar de banco de sangue;principal;Diagnóstico e laboratório – técnicos e auxiliares;1
2025;2025-12;secao;OUTRAS OCUPAÇÕES NÍVEL TÉCNICO E AUXILIAR EM SAÚD;;;51
2025;2025-12;ocupacao;Instrumentador Cirúrgico;principal;Instrumentação cirúrgica;46
2025;2025-12;ocupacao;Instrutor de Cursos Livres;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Professor de Nível Médio Na Educação Inf;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Recreador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Técnico de Alimentos;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Técnico em Óptica e Optometria Contatólog;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;secao;PESSOAL DE SAÚDE - QUALIFICAÇÃO ELEMENTAR;;;3716
2025;2025-12;secao;AGENTE COMUNITÁRIO DE SAÚDE;;;126
2025;2025-12;ocupacao;Agente comunitário de saúde;principal;Agentes comunitários de saúde e afins;126
2025;2025-12;secao;AGENTE DE SAÚDE PÚBLICA;;;2
2025;2025-12;ocupacao;Agente de saúde pública agente de saneam;principal;Agentes de combate às endemias;2
2025;2025-12;secao;ATENDENTE DE ENFERMAGEM/AUX OPER SERV DIV E ASSEM;;;154
2025;2025-12;ocupacao;Atendente de consultório dentario;principal;Odontologia e saúde bucal;102
2025;2025-12;ocupacao;Atendente de enfermagem atend berçario;principal;Agentes comunitários de saúde e afins;24
2025;2025-12;ocupacao;Atendente de farmácia balconista;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);28
2025;2025-12;secao;OUTRAS OCUPAÇÕES NÍVEL ELEMENTAR EM SAÚDE;;;3434
2025;2025-12;secao;PESSOAL ADMINISTRATIVO;;;3434
2025;2025-12;secao;ADMINISTRAÇÃO;;;1887
2025;2025-12;ocupacao;Administrador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);28
2025;2025-12;ocupacao;Almoxarife;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);10
2025;2025-12;ocupacao;Analista de redes e de comunicacao dados;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Analista de suporte computacional;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2025;2025-12;ocupacao;Arquiteto de edificacoes;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Arquivista;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Arquivista de documentos;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2025;2025-12;ocupacao;Assistente tecnico administrativo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);612
2025;2025-12;ocupacao;Atendente de ambulatorio ou clínica;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);117
2025;2025-12;ocupacao;Auditor contadores e afins;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Auxiliar de contabilidade;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);13
2025;2025-12;ocupacao;Auxiliar de escritorio em geral auxiliar;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);320
2025;2025-12;ocupacao;Auxiliar de faturamento;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);55
2025;2025-12;ocupacao;Auxiliar de pessoal;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);7
2025;2025-12;ocupacao;Comprador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Contador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2025;2025-12;ocupacao;Continuo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Digitador;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);29
2025;2025-12;ocupacao;Diretor administrativo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);11
2025;2025-12;ocupacao;Diretor comercial;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Diretor de serviços de informatica;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2025;2025-12;ocupacao;Diretor de serviços de saude diretor cli;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);38
2025;2025-12;ocupacao;Diretor de suprimentos;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2025;2025-12;ocupacao;Diretor financeiro;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Engenheiro de seguranca do trabalho;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);6
2025;2025-12;ocupacao;Gerente administrativo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);17
2025;2025-12;ocupacao;Gerente comercial;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Gerente de almoxarifado;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2025;2025-12;ocupacao;Gerente de departamento pessoal;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2025;2025-12;ocupacao;Gerente de projetos e serviços de manuten;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Gerente de recursos humanos;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);3
2025;2025-12;ocupacao;Gerente de rede;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Gerente de serviços de saude administrado;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);162
2025;2025-12;ocupacao;Operador de computador inclusive microcom;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2025;2025-12;ocupacao;Operador de radiochamada;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Programador de sistemas de informacao;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);4
2025;2025-12;ocupacao;Recepcionista em geral;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);299
2025;2025-12;ocupacao;Secretaria executiva;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);10
2025;2025-12;ocupacao;Supervisor administrativo;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);44
2025;2025-12;ocupacao;Supervisor de almoxarifado;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Supervisor de andar;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);1
2025;2025-12;ocupacao;Supervisor de compras;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2025;2025-12;ocupacao;Supervisor de contas a pagar;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
2025;2025-12;ocupacao;Supervisor de controle patrimonial;nao_mapeada;Outras ocupações CNES (não mapeadas ao estudo);2
