APRZ_23_002;APRZ_23_003;APRZ_23_004;_endpoint;_modulo;cd_dimensao;cd_indicador;cd_mun_ibge;cd_municipio_ibge_dv;cd_uf;ds_agreg_primaria;ds_agreg_secundaria;ds_fonte;ds_indicador;ds_indicador_completo;ds_indicador_curto;ds_indicador_prefixo;ds_indicador_radical;media_br;media_uf;nm_municipio;nm_municipio_uf;nm_uf;nu_competencia;nu_competencia_max;nu_competencia_min;pct_br;pct_uf;rank_br;rank_br_total;rank_uf;rank_uf_total;spai_ds;vl_indicador;vl_indicador_br;vl_indicador_txt;vl_indicador_uf
;;;indicadoresmunicipais;trabalhoinfantil;10;10_12_01_01;3301009;;33;Auxílio-doença (B31);;INSS - SUB/Concessão;Duração de Benefícios Previdenciários - Auxílio-doença (B31);null;Duração de Benefícios Previdenciários;(Dias Perdidos);Duração de Benefícios Previdenciários - Auxílio-doença (B31);120046.12743682311;735933.3913043478;;Campos dos Goytacazes/RJ;Rio de Janeiro;2004;2018;2000;0.6682189219725716;6.563724635287173;14;5565;3;92;;4444027;696280419;;67705872
;;;indicadoresmunicipais;trabalhoinfantil;9;09_01_01_88;3301009;;33;Total de Acidentes;;2000-2018 (CATWEB);Registros de Acidentes de Trabalho - Total de Acidentes (SPAI_REC);null;Notificações de Acidentes de Trabalho (CAT);(Quantidade);Notificações de Acidentes de Trabalho (CAT) - Total de Acidentes (SPAI *);103.0576301615799;428.5217391304348;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2018;2000;0.16131532965989642;2.348823051948052;100;5570;7;92;;926;574051;;39424
;;;indicadoresmunicipais;trabalhoinfantil;;MIGRA_ATIVOS_CONTRATADOS;3301009;;33;América do Norte;;Relação Anual de Informações Sociais (RAIS;;Contratação de Migrantes de Outras Nacionalidades no Mercado de Trabalho Formal Brasileiro;;;;6.612021857923497;16.352941176470587;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2019;2000;0.08264462809917356;0.3597122302158274;87;5565;10;92;;1;1163;Até 10;272
;;;indicadoresmunicipais;trabalhoinfantil;1;01_10_20_00;3301009;;33;18 a 24 anos;Brancos;IBGE - Censo Demográfico;Taxa de frequência líquida a estabelecimento de ensino por grupos de idade e nível de ensino (Percentual) - 18 a 24 anos, no ensino superior;null;Frequência líquida ao ensino;(Taxa);Frequência líquida ao ensino por grupos e nível - 18 a 24 anos - ensino superior - Brancos;12.008427672955973;16.383695652173913;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.030526629246605784;1.3534133881775359;820;5565;17;92;;20.4;;;22.2
;;;indicadoresmunicipais;trabalhoinfantil;9;09_01_06_88;3301009;;33;Acidentes com Óbito;;2000-2018 (CATWEB);Notificações de Acidente de Trabalho - Acidentes com Óbito (SPAI_REC);null;Notificações de Acidentes de Trabalho (CAT);(Quantidade);Notificações de Acidentes de Trabalho (CAT) - Acidentes com Óbito (SPAI *);0.7089552238805971;1.8202247191011236;;Campos dos Goytacazes/RJ;Rio de Janeiro;2014;2018;2000;0.2255639097744361;3.7037037037037033;66;5570;2;92;;6;2660;;162
;;;indicadoresmunicipais;trabalhoinfantil;;JD_RAIS_43;3301009;;33;;;ME - RAIS;Disparidade da Remuneração Média dos Trabalhadores (Raça Branca e Raça Preta);;Disparidade da Remuneração Média dos Trabalhadores (Raça Branca e Raça Preta);;Disparidade da Remuneração Média dos Trabalhadores (Raça Branca e Raça Preta);395.2948982649123;422.48578012804666;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2019;2017;0.011487551179746314;0.6507346616336765;3110;5570;51;92;;252.93204988253115;894.37;;1290.3962773305311
;;;indicadoresmunicipais;trabalhoinfantil;;BPC_00_21;3301009;;33;;;INSS / Síntese-web;Quantidade de beneficiários do BPC – Total (dez/2019);Quantidade de beneficiários do BPC – Total (dez/2019);Beneficiados BPC;(Quantidade);Quantidade de beneficiários do BPC – Total (dez/2019);831.8980399208775;3651.228260869565;;Campos dos Goytacazes/RJ;Rio de Janeiro;201912;201912;201912;0.20777379201220875;2.861455198220968;52;5570;6;92;;9612;4626185;;335913
;;;indicadoresmunicipais;trabalhoinfantil;;10_13_01_03;3301009;;33;;;INSS, RAIS;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;;Acidentalidade no Trabalho - Acidentes de trabalho fatais notificados em relação ao total de mortes notificadas;0.004446754307524506;0.002048901824772589;;Campos dos Goytacazes/RJ;Rio de Janeiro;2016;2019;2002;0.008667064325477822;0.5641023100021548;821;5570;37;92;;0.0021266540642722;0.0016460855078815;;0.0010630381630701
;;;indicadoresmunicipais;trabalhoinfantil;4;04_03_13_00;3301009;;33;Serviços domésticos;;IBGE - Censo Demográfico;Média de horas semanais trabalhadas pela população ocupada de 16 a 64 anos de idade (Horas) - Distribuição por setor de atividade econômica - Serviços domésticos;null;Horas semanais trabalhadas pela População de 16 a 64 anos ocupada;(média de horas);Horas semanais trabalhadas pela População de 16 a 64 anos ocupada por setor - Serviços domésticos;34.67577717879601;36.19891304347826;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.018655681924768908;1.0809836951625982;2101;5565;48;92;;36;;;36.9
;;;indicadoresmunicipais;trabalhoinfantil;;10_13_02_04;3301009;;33;Benefícios em relação ao número de expostos (Morbidade) - Aposentadoria por invalidez por acidente do trabalho (B92);;INSS - SUB e MT-RAIS;Benefícios em relação ao número de expostos (Morbidade) - Aposentadoria por invalidez por acidente do trabalho (B92);Benefícios em relação ao número de expostos (Morbidade) - Aposentadoria por invalidez por acidente do trabalho (B92);Benefícios em relação ao número de expostos (Morbidade) - Aposentadoria por invalidez por acidente do trabalho (B92);;Benefícios em relação ao número de expostos (Morbidade) - Aposentadoria por invalidez por acidente do trabalho (B92);0.001986744601610142;0.00039035164784346165;;Campos dos Goytacazes/RJ;Rio de Janeiro;2020;2020;2000;0.0038284927731369145;0.7093812869550303;1133;5570;23;92;;0.0001024560170955183;0.0001114410900078341;;5.639176011469822e-05
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_09_00;3301009;;33;Intoxicação Exógena;;MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Intoxicação Exógena;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Intoxicação Exógena;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Intoxicação Exógena;5.140186915887851;13.714285714285714;;Campos dos Goytacazes/RJ;Rio de Janeiro;2008;2022;2007;0.4363636363636364;6.25;44;5565;3;92;;12;2750;;192
;;;indicadoresmunicipais;trabalhoinfantil;9;09_01_06_88;3301009;;33;Acidentes com Óbito;;2000-2018 (CATWEB);Notificações de Acidente de Trabalho - Acidentes com Óbito (SPAI_REC);null;Notificações de Acidentes de Trabalho (CAT);(Quantidade);Notificações de Acidentes de Trabalho (CAT) - Acidentes com Óbito (SPAI *);0.7270788912579957;1.9662921348314606;;Campos dos Goytacazes/RJ;Rio de Janeiro;2007;2018;2000;0.5865102639296188;9.142857142857142;11;5565;2;92;;16;2728;;175
;;;indicadoresmunicipais;trabalhoinfantil;;MIGRA_ATIVOS_CONTRATADOS;3301009;;33;América do Sul ou Central;;Relação Anual de Informações Sociais (RAIS;;Contratação de Migrantes de Outras Nacionalidades no Mercado de Trabalho Formal Brasileiro;;;;30.956706884315118;39.74074074074074;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2019;2000;0.013755788894493099;0.27958993476234856;494;5570;26;92;;6;39338;Até 10;2076
;;;indicadoresmunicipais;trabalhoinfantil;;TI_SIT_05;3301009;;33;Sexo;Masculino;Fonte: SFITWEB - Sistema Federal de Inspeção do Trabalho, SIT/ME;Nº de crianças e adolescentes alcançados em situação irregular de trabalho - do sexo masculino;Crianças e Adolescentes Encontrados em Situação Irregular e de Trabalho Infantil - do sexo masculino;Nº de crianças e adolescentes alcançados em situação irregular de trabalho;(Quantidade);Nº de crianças e adolescentes alcançados em situação irregular de trabalho - do sexo masculino;0.24201077199281867;0.44565217391304346;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2019;2019;0;0;248;5570;11;92;;0;1348;;41
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_01_06;3301009;;33;Igualdade de Oportunidades;Ações Civis Públicas Ajuizadas;MPT - GAIA;Atuação do MPT - Ações Civis Públicas Ajuizadas - Igualdade de Oportunidades;null;Atuação do MPT;(Quantidade);Atuação do MPT - Ações Civis Públicas Ajuizadas - Igualdade de Oportunidades;0.08007626310772165;0.625;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2018;2012;0;0;31;5570;6;92;;0;84;;25
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_03;3301009;;33;Idosos;;MDS - Matriz de Informação Social;Número de beneficiários do BPC - Idosos;null;Benefícios de Pestação Continuada - BPC;(Quantidade);Beneficiários do Benefício de Pestação Continuada - BPC - Idosos;354.567684021544;2058.217391304348;;Campos dos Goytacazes/RJ;Rio de Janeiro;201612;201809;200412;0.2093732372900065;2.183717442278037;68;5570;10;92;;4135;;;
;;;indicadoresmunicipais;trabalhoinfantil;6;06_01_04_06;3301009;;33;;;MT - SITI;Total de crianças e adolescentes entre 0 e 17 anos em situação de trabalho irregular - Total de crianças e adolescentes;null;Crianças e Adolescentes em trabalho irregular -  até 17 anos;(Quantidade);Crianças e Adolescentes de 0 e 17 anos em situação de trabalho irregular;1.290386343216532;11.173913043478262;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2017;2007;0;0;398;5570;15;92;;0;;;1028
;;;indicadoresmunicipais;trabalhoinfantil;6;06_01_09_04;3301009;;33;;;PNUD - Atlas do Desenvolvimento Humano no Brasil;Índice de Desenvolvimento Humano Municipal - Dimensão Educação;null;IDH Municipal - Educaçao;(Índice);Índice de Desenvolvimento Humano Municipal;0.3541967654986525;0.4458260869565218;;Campos dos Goytacazes/RJ;Rio de Janeiro;2000;2010;1991;0.02404742517521896;1.155646576945582;1116;5565;35;92;;0.474;;;0.53
;;;indicadoresmunicipais;trabalhoinfantil;10;10_12_01_05;3301009;;33;Pensão por morte por acidente do trabalho (B93);;INSS - SUB/Concessão;Duração de Benefícios Previdenciários - Pensão por morte por acidente do trabalho (B93);null;Duração de Benefícios Previdenciários;(Dias Perdidos);Duração de Benefícios Previdenciários - Pensão por morte por acidente do trabalho (B93);2623.7524245196705;14091.815217391304;;Campos dos Goytacazes/RJ;Rio de Janeiro;2001;2018;2000;0.56089743030923;6.203570219222229;18;5565;3;92;;80426;15151898;;1296447
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_07_09;3301009;;33;Temas Gerais das Relações de Trabalho;TACs Firmados;MPT - GAIA;Atuação do MPT - Termos de Compromisso de Ajustamento de Conduta Firmados - Temas Gerais das Relações de Trabalho;null;Atuação do MPT;(Quantidade);Atuação do MPT - Termos de Compromisso de Ajustamento de Conduta Firmados - Temas Gerais das Relações de Trabalho;3.508503401360544;7.354838709677419;;Campos dos Goytacazes/RJ;Rio de Janeiro;2012;2018;2012;0.40394247859104865;5.482456140350877;45;5565;4;92;;25;6189;;456
;;;indicadoresmunicipais;trabalhoinfantil;;AEAT_R_AT_DE2002A2023_TIPO;3301009;;33;Com CAT;;Anuário Estatístico de Acidentes do Trabalho (Previdência Social);Acidentes de Trabalho Registrados (por tipo);Acidentes de Trabalho Registrados (por tipo);Acidentes de Trabalho Registrados (por tipo);(quantidade);Acidentes de Trabalho Registrados (por tipo);5.958768455167447;39.70652173913044;;Campos dos Goytacazes/RJ;Rio de Janeiro;2005;2023;2002;0.30518205166943646;2.764850807555434;55;5565;5;92;;101;33095;;3653
;;;indicadoresmunicipais;trabalhoinfantil;;DISQUE100;3301009;;33;Discriminação;Pessoa com deficiência (PCD);Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias ao Disque Direitos Humanos - Disque 100;(Quantidade);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);1.5130434782608695;2.090909090909091;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2019;2012;0.5747126436781609;4.3478260869565215;23;5570;3;92;;1;172;Até 10;23
;;;indicadoresmunicipais;trabalhoinfantil;1;01_06_02_00;3301009;;33;Comércio;;ME - RAIS;Número de Empregados Formais - Comércio;null;Empregados Formais;(Quantidade);Empregados Formais - Comércio;1003.0992818671455;6398.836956521739;;Campos dos Goytacazes/RJ;Rio de Janeiro;2004;2017;2002;0.3005586098238082;2.852590399410219;52;5565;6;92;;16793;5587263;;588693
;;;indicadoresmunicipais;trabalhoinfantil;8;08_02_11_00;3301009;;33;Homens Negros;;IBGE - Censo Demográfico;Rendimento médio mensal do trabalho principal da população de 16 a 64 anos de idade, com rendimento (Reais) - Homens Negros;null;Rendimento médio mensal do trabalho principal da população de 16 a 64 anos com rendimento;(R$);Rendimento médio mensal do trabalho principal da população de 16 a 64 anos com rendimento - Homens Negros;752.1793351302786;951.2608695652174;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.024558766404563153;1.1746423511129394;801;5565;29;92;;1028;;;1191
;;;indicadoresmunicipais;trabalhoinfantil;1;01_03_01_00;3301009;;33;Agropecuária;;IBGE - PIB dos Municípios;Valor adicionado bruto a preços correntes da agropecuária (Mil reais);null;Valor Adicionado Bruto a preços correntes;(em R$ x 1.000);PIB - Valor adicionado bruto a preços correntes da agropecuária;28738.900628930816;16680.065217391304;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.07949004221056924;8.284426997600624;170;5565;1;92;;127130;;;1534564
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_06_01;3301009;;33;Saúde e Segurança no Trabalho;Recomendações Expedidas;MPT - GAIA;Atuação do MPT - Recomendações Expedidas - Saúde e Segurança no Trabalho;null;Atuação do MPT;(Quantidade);Atuação do MPT - Recomendações Expedidas - Saúde e Segurança no Trabalho;0.1700960219478738;0.3181818181818182;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2018;2012;0.5376344086021506;9.523809523809524;24;5570;3;92;;2;372;;21
;;;indicadoresmunicipais;trabalhoinfantil;;JD_RAIS_02;3301009;;33;;;ME - RAIS;Postos de Trabalho Formal;;Postos de Trabalho Formal;;Postos de Trabalho Formal;8174.624596050269;42247.05434782609;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2019;2017;0.1783620851134567;2.0894947911212745;76;5570;7;92;;81213;;;3816010
;;;indicadoresmunicipais;trabalhoinfantil;;DISQUE100;3301009;;33;Trabalho Infantil;Tráfico de drogas;Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias ao Disque Direitos Humanos - Disque 100;(Quantidade);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);1.701219512195122;2.6666666666666665;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2019;2012;0.35842293906810035;4.166666666666666;43;5570;9;92;;2;557;Até 10;48
;;;indicadoresmunicipais;trabalhoinfantil;;DISQUE100;3301009;;33;Discriminação;Religiosa;Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias ao Disque Direitos Humanos - Disque 100;(Quantidade);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);2.018867924528302;2.533333333333333;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2019;2012;0.46728971962616817;2.631578947368421;28;5570;6;92;;1;213;Até 10;38
;;;indicadoresmunicipais;trabalhoinfantil;9;09_01_03_88;3301009;;33;Acidente de Trajeto Com CAT;;2000-2018 (CATWEB);Notificações de Acidente de Trabalho - Acidente de Trajeto Com CAT (SPAI_REC);null;Notificações de Acidentes de Trabalho (CAT);(Quantidade);Notificações de Acidentes de Trabalho (CAT) - Acidente de Trajeto Com CAT (SPAI *);17.647755834829443;79.17391304347827;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2018;2000;0.19837636574497955;2.6771004942339376;93;5570;5;92;;195;98298;;7284
;;;indicadoresmunicipais;trabalhoinfantil;9;09_01_03_00;3301009;;33;Acidente de Trajeto Com CAT;;INSS - 2000-2017 (AEAT);Quantidade de Comunicações de Acidente de Trabalho - Acidente de Trajeto Com CAT;null;Notificações de Acidentes de Trabalho (CAT);(Quantidade);Notificações de Acidentes de Trabalho (CAT) - Acidente de Trajeto Com CAT;8.434279515458325;48.77173913043478;;Campos dos Goytacazes/RJ;Rio de Janeiro;2002;2017;2002;0.2765273311897106;2.8749721417428127;54;5565;4;92;;129;46881;;4500
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_01_89;3301009;;33;Exposicão a material biológico;14 a 17 anos;MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 14 a 17 anos;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Exposicão a material biológico - 14 a 17 anos;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico - 14 a 17 anos;0.03907103825136612;0.11363636363636363;;Campos dos Goytacazes/RJ;Rio de Janeiro;2024;2024;2007;0;0;110;5570;6;92;;0;143;;10
;;;indicadoresmunicipais;trabalhoinfantil;;DISQUE100;3301009;;33;Trabalho Infantil;Tráfico de pessoas, inclusive trabalho escravo;Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);Denuncias ao Disque Direitos Humanos - Disque 100;(Quantidade);Denuncias apresentadas ao Disque Direitos Humanos (Disque 100);1.4675324675324675;2.272727272727273;;Campos dos Goytacazes/RJ;Rio de Janeiro;2014;2019;2012;0.8849557522123894;12;12;5570;2;92;;3;339;Até 10;25
;;;indicadoresmunicipais;trabalhoinfantil;10;10_12_01_03;3301009;;33;Auxílio-doença por acidente do trabalho (B91);;INSS - SUB/Concessão;Duração de Benefícios Previdenciários - Auxílio-doença por acidente do trabalho (B91);null;Duração de Benefícios Previdenciários;(Dias Perdidos);Duração de Benefícios Previdenciários - Auxílio-doença por acidente do trabalho (B91);5589.911669658887;21230.945652173912;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2018;2000;0.31157052355924086;4.966601766187277;39;5570;4;92;;97010;31212615;;1953247
;;;indicadoresmunicipais;trabalhoinfantil;;JD_CADUN_02;3301009;;33;;;Ministério da Cidadania - SAGI/VIS DATA - Maio;Famílias com situação de trabalho infantil e beneficíárias do Bolsa Família;;Famílias com situação de trabalho infantil e beneficíárias do Bolsa Família;;Famílias com situação de trabalho infantil e beneficíárias do Bolsa Família;5.137522441651705;2.8369565217391304;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2019;2019;0.03844003354766564;4.21455938697318;609;5570;9;92;;11;28616;;261
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_05_03;3301009;;33;Fraudes nas Relações de Trabalho;Procedimentos Promocionais de Políticas Públicas;MPT - GAIA;Atuação do MPT - Promoção de Políticas Públicas - Fraudes nas Relações de Trabalho;null;Atuação do MPT;(Quantidade);Atuação do MPT - Procedimentos Promocionais de Políticas Públicas Iniciados - Fraudes nas Relações de Trabalho;0;0;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2018;2012;0;0;1;5570;1;92;;0;0;;0
;;;indicadoresmunicipais;trabalhoinfantil;1;01_16_03_00;3301009;;33;Agropecuária;;IBGE - PIB dos Municípios;Valor adicionado bruto da Agropecuária, a preços correntes (R$ 1.000);null;Valor Adicionado Bruto a preços correntes;(em R$ x 1.000);PIB - Valor adicionado bruto da Agropecuária, a preços correntes;25530.406539000716;14668.651967391306;;Campos dos Goytacazes/RJ;Rio de Janeiro;2008;2016;2002;0.06017002801865381;6.333547523954812;284;5565;2;92;;85472.236;;;
;;;indicadoresmunicipais;trabalhoinfantil;0;00_01_07_06;3301009;;33;Igualdade de Oportunidades;TACs Firmados;MPT - GAIA;Atuação do MPT - Termos de Compromisso de Ajustamento de Conduta Firmados - Igualdade de Oportunidades;null;Atuação do MPT;(Quantidade);Atuação do MPT - Termos de Compromisso de Ajustamento de Conduta Firmados - Igualdade de Oportunidades;0.8122020972354623;0.925;;Campos dos Goytacazes/RJ;Rio de Janeiro;2018;2018;2012;0;0;303;5570;10;92;;0;852;;37
;;;indicadoresmunicipais;trabalhoinfantil;1;01_18_04_07;3301009;;33;Ensino Médio Total;Estadual;INEP - Censo da Educação Básica;Taxa de Distorção Idade-Série por Localização e Dependência Administrativa, no Ensino Médio: Total Estadual;null;Distroção Idade e Série;(Taxa);Distroção Idade e Série -  Ensino Médio -  Total Estadual;31.251988482994413;36.3423913043478;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2017;2017;0.02654500876100453;1.3787946762374768;816;5570;5;92;;46.1;31.5;;40.3
;;;indicadoresmunicipais;trabalhoinfantil;;09_01_01_00;3301009;;33;Total de Acidentes;;INSS - 2002-2023 (AEAT);Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;Notificações de Acidentes de Trabalho (CAT) - Total de Acidentes;Quantidade de Comunicações de Acidente de Trabalho - Total de Acidentes;105.15826431400792;418.2717391304348;;Campos dos Goytacazes/RJ;Rio de Janeiro;2019;2023;2002;0.16505464438771406;2.50513240300408;108;5570;8;92;;964;586846;;38481
;;;indicadoresmunicipais;trabalhoinfantil;10;10_08_02_07;3301009;;33;Pessoas com Deficiência;;MDS - Matriz de Informação Social;Valor Mensal Repassado do BPC - Pessoas com Deficiência (PCD);null;Valor Mensal Repassado do BPC;(R$);Valor Mensal Repassado do BPC - Pessoas com Deficiência (PCD);4577235.454048453;14559779.951739369;;Campos dos Goytacazes/RJ;Rio de Janeiro;201711;201809;201401;0.19091325412737983;3.633723603752085;51;5570;4;92;;48673718.789986;;;
;;;indicadoresmunicipais;trabalhoinfantil;6;06_04_03_02;3301009;;33;Sim, uma vez;;MEC - INEP;Trabalho Infantil - Prova Brasil (9 ano)- Declarações de abandono da escola num ano - Sim, uma vez;null;Prova Brasil (9 ano) - Declarações de abandono da escola num ano;(Quantidade);Trabalho Infantil - Prova Brasil (9 ano)- Declarações de abandono da escola num ano - Sim, uma vez;18.368336673346693;51.03370786516854;;Campos dos Goytacazes/RJ;Rio de Janeiro;2011;2017;2009;0.1691068973793886;3.412593571114047;67;5565;7;92;;155;91658;;4542
;;;indicadoresmunicipais;trabalhoinfantil;1;01_18_04_28;3301009;;33;Ensino Fundamental Total;Privada;INEP - Censo da Educação Básica;Taxa de Distorção Idade-Série por Localização e Dependência Administrativa, no Ensino Fundamental: Total Privada;null;Distroção Idade e Série;(Taxa);Distroção Idade e Série -  Ensino Fundamental -  Total Privada;4.329166666666664;6.589655172413794;;Campos dos Goytacazes/RJ;Rio de Janeiro;2017;2017;2017;0.07262227666462513;1.4477585906157335;256;5570;23;92;;8.3;5.1;;9
;;;indicadoresmunicipais;trabalhoinfantil;1;01_16_05_00;3301009;;33;Serviços, exceto Administração, defesa, educação e saúde públicas e seguridade social;;IBGE - PIB dos Municípios;Valor adicionado bruto dos Serviços, a preços correntes - exclusive Administração, defesa, educação e saúde públicas e seguridade social (R$ 1.000);null;Valor Adicionado Bruto a preços correntes;(em R$ x 1.000);PIB - Valor adicionado bruto dos Serviços, a preços correntes - exceto Administração, defesa, educação e saúde públicas e seguridade social;146677.6228478417;1094507.5135434782;;Campos dos Goytacazes/RJ;Rio de Janeiro;2004;2016;2002;0.5445334826663808;4.410183590663135;24;5565;3;92;;4440820.75;;;
;;;indicadoresmunicipais;trabalhoinfantil;;10_11_01_01;3301009;;33;Auxílio-doença (B31);;Instituto Nacional do Seguro Social (INSS);Despesa Previdenciária - Auxílio-doença (B31);Despesa Previdenciária - Auxílio-doença (B31);Despesa Previdenciária - B31;(Valor em R$);Despesa Previdenciária - Auxílio-doença (B31);3887863.4200377027;25576400.126956515;;Campos dos Goytacazes/RJ;Rio de Janeiro;2015;2021;2012;0.40601806993506917;3.7366662759740725;30;5570;6;92;;87924834.07;21655919210.78;;2353028811.68
;;;indicadoresmunicipais;trabalhoinfantil;6;06_01_07_02;3301009;;33;;;PNUD - Atlas do Desenvolvimento Humano no Brasil;IDHM - Percentual da população de 11 a 13 anos de idade frequentando os anos finais do fundamental ou que já concluiu o fundamental;null;IDH Municipal - População de 11 a 13 anos frequentando os anos finais do fundamental ou que já concluiu o fundamental;(Percentual);Índice de Desenvolvimento Humano Municipal - População de 11 a 13 anos frequentando os anos finais do fundamental ou que já concluiu o fundamental;84.8375507637017;82.37532608695652;;Campos dos Goytacazes/RJ;Rio de Janeiro;2010;2010;2010;0.016372922388937734;1.0199867256578783;4599;5565;84;92;;77.3;;;
;;;indicadoresmunicipais;trabalhoinfantil;;06_05_01_00;3301009;;33;Exposicão a material biológico;;MS - SINAN;Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico;Notificações Relacionadas ao Trabalho no Sistema de Informação de Agravos de Notificação (SINAN) - Exposicão a material biológico;Notificações Relacionadas ao Trabalho no SINAN;(quantidade);Notificações Relacionadas ao Trabalho no SINAN - Exposicão a material biológico;20.73380107304994;68.27536231884058;;Campos dos Goytacazes/RJ;Rio de Janeiro;2013;2024;2007;0.6369680321668857;6.7926130333262575;28;5570;2;92;;320;50238;;4711
;;;indicadoresmunicipais;trabalhoinfantil;;APRZ_23_003;3301009;;33;;;Fonte: MTE – SIT/eSocial (Outubro/2024);Aprendizes de 14 e 15 anos de idade - proxy SmartLab;Aprendizes com vínculo ativo - 14 e 15 anos de idade - proxy SmartLab;Aprendizes de 14 e 15 anos de idade;(Quantidade);Aprendizes de 14 e 15 anos de idade - proxy SmartLab;18.201256732495512;38.93478260869565;;Campos dos Goytacazes/RJ;Rio de Janeiro;202410;202410;202303;0.07496473698227478;2.121719709659408;268;5570;11;92;;76;101416;;3582
;;;indicadoresmunicipais;trabalhoinfantil;;AEAT_R_AT_DE2002A2023_TIPO;3301009;;33;Com CAT;;Anuário Estatístico de Acidentes do Trabalho (Previdência Social);Acidentes de Trabalho Registrados (por tipo);Acidentes de Trabalho Registrados (por tipo);Acidentes de Trabalho Registrados (por tipo);(quantidade);Acidentes de Trabalho Registrados (por tipo);2.420597767374865;20.315217391304348;;Campos dos Goytacazes/RJ;Rio de Janeiro;2023;2023;2002;0.4016661707825052;2.889245585874799;41;5570;5;92;;54;13444;;1869
;;;indicadoresmunicipais;trabalhoinfantil;6;06_03_04_31;3301009;;33;;;MDS;Ano de criação do Conselho Tutelar;null;Criação do Conselho Tutelar;(Ano);Criação do Conselho Tutelar;2001.1204007285974;2000.1304347826087;;Campos dos Goytacazes/RJ;Rio de Janeiro;2014;2014;2014;0.018131918995105748;1.0825380953416082;4810;5570;77;92;;1992;;;
